url,artist,name,chartMax,chartCount,danceability,energy,camelot,loudness,mode,speechiness,acousticness,instrumentalness,liveness,bpm,signature,duration,spotify,chartYear,popularity,release_date,image/height,image/url,image/width,songplay,n1
spotify:track:2vHzOWRKYPLu8umRPIFuOq,KALUSH,Stefania (Kalush Orchestra),109,1,0.832,0.817,2,-5.182,1,0.0422,0.145,0.0017,0.115,104.985,4,179546,TRUE,2022,65,3/18/2022,640,https://i.scdn.co/image/ab67616d0000b2739e9968776683d0a7099e2930,640,https://p.scdn.co/mp3-preview/c1b1f6fef897fb95365a29ee54663635710fea4e?cid=774b29d4f13844c495f206cafdad9c86,Stefania (Kalush Orchestra)
spotify:track:5MMW4CZsZiZt2iuqAXzzWC,Kendrick Lamar,The Heart Part 5,44,2,0.7,0.812,1,-8.128,0,0.297,0.183,0,0.0756,97.405,4,332229,TRUE,2022,65,5/8/2022,640,https://i.scdn.co/image/ab67616d0000b27389877ffdd584dc9b7168044b,640,https://p.scdn.co/mp3-preview/f83ac06545c414c285a79e3aae05e9cea8ad9c02?cid=774b29d4f13844c495f206cafdad9c86,The Heart Part 5
spotify:track:3EMp20j5E42MxfFbsEsIvD,"Jack Harlow, Drake",Churchill Downs (feat. Drake),57,2,0.71,0.522,11,-9.102,1,0.36,0.615,0,0.11,96.448,4,309327,TRUE,2022,75,5/6/2022,640,https://i.scdn.co/image/ab67616d0000b2738e55edb69ca44a25b52b17bb,640,https://p.scdn.co/mp3-preview/2ce712106eb508c534aa029bab12387490259bb9?cid=774b29d4f13844c495f206cafdad9c86,Churchill Downs (feat. Drake)
spotify:track:6Pif6RkFoYzLygdqktus4Q,My Chemical Romance,The Foundations of Decay,140,1,0.363,0.67,1,-6.652,0,0.0552,0.0006,0.548,0.317,150.15,4,360760,TRUE,2022,67,5/12/2022,640,https://i.scdn.co/image/ab67616d0000b2736e30fdfa40ded68773542d56,640,https://p.scdn.co/mp3-preview/cc71b8a66903f61f982456f397def35e4d6d19f1?cid=774b29d4f13844c495f206cafdad9c86,The Foundations of Decay
spotify:track:4d1CG5ei1E2vGbvmgf5KKv,Taylor Swift,This Love (Taylor’s Version),50,2,0.47,0.494,4,-8.672,1,0.0349,0.302,0,0.0672,144.039,4,250100,TRUE,2022,76,5/6/2022,640,https://i.scdn.co/image/ab67616d0000b273b7fe6e9265a84c3b6eb66d34,640,https://p.scdn.co/mp3-preview/b52839c787d87a195922dd4dd436d92f38af79b9?cid=774b29d4f13844c495f206cafdad9c86,This Love (Taylor’s Version)
spotify:track:3XREkzDHsWdBL5tybyCDBH,Chanel,SloMo,179,1,0.728,0.814,1,-3.29,0,0.0571,0.125,0.0045,0.0927,104.962,4,176286,TRUE,2022,67,12/24/2021,640,https://i.scdn.co/image/ab67616d0000b273e72e1154ce7b6314ba087b0e,640,https://p.scdn.co/mp3-preview/4401be3bad39cd9a97110cd708d3c2b2a23d9f78?cid=774b29d4f13844c495f206cafdad9c86,SloMo
spotify:track:3nhGk6VnrDHy67pXvMhdPa,Sam Ryder,SPACE MAN,186,1,0.467,0.828,11,-2.22,1,0.0489,0.181,0,0.102,79.978,4,217320,TRUE,2022,67,2/22/2022,640,https://i.scdn.co/image/ab67616d0000b273b406a48f0b5f4485044dd279,640,https://p.scdn.co/mp3-preview/6c89428de6a6054100128611dfd3f42e24344755?cid=774b29d4f13844c495f206cafdad9c86,SPACE MAN
spotify:track:2HbKqm4o0w5wEeEFXm2sD4,"Kendrick Lamar, Jay Rock",Money Trees,143,8,0.716,0.531,7,-7.355,1,0.122,0.0703,0,0.224,71.994,4,386907,TRUE,2022,79,2012,640,https://i.scdn.co/image/ab67616d0000b273d28d2ebdedb220e479743797,640,https://p.scdn.co/mp3-preview/6eb2a2b28d5a6dc9ef9be7a8714950641bb45012?cid=774b29d4f13844c495f206cafdad9c86,Money Trees
spotify:track:1ZMGp9MTXbtAPvcKa0U3zS,"Mahmood, BLANCO",Brividi,9,2,0.523,0.614,7,-4.435,1,0.0347,0.448,0,0.254,122.962,4,199146,TRUE,2022,69,2/2/2022,640,https://i.scdn.co/image/ab67616d0000b27340c172c54696d8e6028c019f,640,https://p.scdn.co/mp3-preview/47e6bbb1ab100eb56107fec2f92eb790ccba23fa?cid=774b29d4f13844c495f206cafdad9c86,Brividi
spotify:track:42Xba467wgGvYrR2EE6s0i,Juice WRLD,Cigarettes,27,1,0.597,0.615,2,-6.346,1,0.0421,0.0303,0,0.378,160.014,4,227527,TRUE,2022,4,2/2/2022,640,https://i.scdn.co/image/ab67616d0000b273d4b6947ccac23f833993aff5,640,,Cigarettes
spotify:track:79nEEoEPY2w8EXj9hjn5oc,Yung Lean,Ginseng Strip 2002,44,2,0.601,0.712,1,-9.433,1,0.0431,0.0848,0,0.479,114.998,4,154000,TRUE,2022,17,8/16/2013,640,https://i.scdn.co/image/ab67616d0000b273fd5d145e815d352e195c02e7,640,,Ginseng Strip 2002
spotify:track:1PNs0uGru3TcrA94kpyGnc,"Nicki Minaj, Lil Baby",Do We Have A Problem?,48,1,0.842,0.505,1,-8.627,0,0.402,0.472,0.0003,0.117,119.993,4,207065,TRUE,2022,66,2/4/2022,640,https://i.scdn.co/image/ab67616d0000b2737df334f26d1e55dfba843463,640,https://p.scdn.co/mp3-preview/fc4c0b7e044ddf3bc0abff5b102c6aecabbbeb8f?cid=774b29d4f13844c495f206cafdad9c86,Do We Have A Problem?
spotify:track:3a94TbZOxhkI9xuNwYL53b,Red Hot Chili Peppers,Black Summer,79,1,0.417,0.682,1,-5.071,1,0.0295,0.0267,0.0007,0.109,105.542,4,232412,TRUE,2022,70,2/4/2022,640,https://i.scdn.co/image/ab67616d0000b273579b9602ae484950d95d0ab8,640,https://p.scdn.co/mp3-preview/f4f2f6d275f2129616af282ab49ebab9920ec045?cid=774b29d4f13844c495f206cafdad9c86,Black Summer
spotify:track:0hluyTCTSua59xYuIRqpe5,Irama,Ovunque Sarai,112,1,0.359,0.434,0,-6.068,1,0.0305,0.582,0,0.205,79.133,4,200429,TRUE,2022,59,2/3/2022,640,https://i.scdn.co/image/ab67616d0000b273b8707fbb799433ced6efdf92,640,https://p.scdn.co/mp3-preview/fb83883e57c27fa1407211df681fdab64972014b?cid=774b29d4f13844c495f206cafdad9c86,Ovunque Sarai
spotify:track:11iIikXxC6NP0Ma8vMD27x,Vundabar,Alien Blues,118,4,0.467,0.757,3,-5.093,1,0.033,0.0807,0.908,0.0876,82.282,4,155933,TRUE,2022,81,7/24/2015,640,https://i.scdn.co/image/ab67616d0000b273578b0e6109b76bad0821ca71,640,https://p.scdn.co/mp3-preview/55e339f77b534ca057f5c0e7ae7f3b6fa86ee41e?cid=774b29d4f13844c495f206cafdad9c86,Alien Blues
spotify:track:6BczFLHW9aIf9aWn5NFuNL,"King Von, 21 Savage",Don't Play That,144,1,0.947,0.605,10,-8.621,0,0.346,0.0748,0.00000754,0.0901,129.988,4,133613,TRUE,2022,65,2/4/2022,640,https://i.scdn.co/image/ab67616d0000b2732e00657fb57e03072174067b,640,https://p.scdn.co/mp3-preview/da04ad9894783a5b9815d024bff94a54bda9ad68?cid=774b29d4f13844c495f206cafdad9c86,Don't Play That
spotify:track:3t4KHjd8uQpJJ2fa0fRIpR,The Chainsmokers,High,70,2,0.601,0.787,0,-6.178,1,0.031,0.0492,0,0.142,134.981,4,175163,TRUE,2022,19,1/28/2022,640,https://i.scdn.co/image/ab67616d0000b27312f02bba975d698976c95c96,640,,High
spotify:track:0jLeyuu6mtsD384054xLah,La rappresentante di lista,Ciao Ciao,151,1,0.747,0.819,4,-4.602,0,0.134,0.125,0.00000261,0.331,117.994,4,184311,TRUE,2022,58,2/2/2022,640,https://i.scdn.co/image/ab67616d0000b2730f1c471dae67e1626c9fd385,640,https://p.scdn.co/mp3-preview/121a6e2130607bdc855672ad4c0e180e68fb3b4d?cid=774b29d4f13844c495f206cafdad9c86,Ciao Ciao
spotify:track:5elW2CKSoqjYoJ32AGDxf1,ENHYPEN,Polaroid Love,158,2,0.738,0.67,7,-3.766,0,0.0439,0.458,0,0.361,138.055,4,184602,TRUE,2022,77,1/10/2022,640,https://i.scdn.co/image/ab67616d0000b2731c1ea5bfa5680ac877acdd55,640,https://p.scdn.co/mp3-preview/9d16c769dbf61c57fe6efdf6889094f98c87c5f2?cid=774b29d4f13844c495f206cafdad9c86,Polaroid Love
spotify:track:6N22FZs2ZhPBYi3b9XPajV,Labrinth,Still Don't Know My Name,53,16,0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,89.643,1,153294,TRUE,2022,78,10/4/2019,640,https://i.scdn.co/image/ab67616d0000b27389c39ba1acdf33ed7acd3867,640,https://p.scdn.co/mp3-preview/8c9d7313f6f7eaffc196a40890613ec9b80e9fdc?cid=774b29d4f13844c495f206cafdad9c86,Still Don't Know My Name
spotify:track:0GsZZWhBMIQXAmPYPJ3PRQ,Rkomi,INSUPERABILE,180,1,0.667,0.848,4,-5.195,0,0.0851,0.0344,0,0.183,122.035,4,172462,TRUE,2022,16,2/2/2022,640,https://i.scdn.co/image/ab67616d0000b27394ef57c585382f5239f8c40e,640,,INSUPERABILE
spotify:track:5HujDMiRNqZwEzVAh3oFD3,sangiovanni,farfalle,181,1,0.733,0.784,3,-5.211,1,0.0606,0.0927,0,0.195,120.016,4,164000,TRUE,2022,64,2/3/2022,640,https://i.scdn.co/image/ab67616d0000b273760c37576f01b38fdd1ae7b5,640,https://p.scdn.co/mp3-preview/5bfcaf5700890269c7c3af2747194b9e5def49f0?cid=774b29d4f13844c495f206cafdad9c86,farfalle
spotify:track:2t16D9V5FmmRAJjsSpwvZf,Labrinth,When I R.I.P.,192,1,0.417,0.551,8,-6.456,0,0.174,0.73,0.0017,0.0907,87.614,4,174568,TRUE,2022,73,10/4/2019,640,https://i.scdn.co/image/ab67616d0000b27389c39ba1acdf33ed7acd3867,640,https://p.scdn.co/mp3-preview/b0a3c806c1eaab8c2e892031a00c25548b82c921?cid=774b29d4f13844c495f206cafdad9c86,When I R.I.P.
spotify:track:2QWEMqQMJR1KDf6hDjJOs6,j-hope,Arson,37,1,0.938,0.798,1,-3.998,1,0.103,0.0081,0.0001,0.146,99.992,4,159762,TRUE,2022,77,7/15/2022,640,https://i.scdn.co/image/ab67616d0000b273ce5bba40b16f887e0461c6e2,640,https://p.scdn.co/mp3-preview/174f3f31b59310e0a141ece9de48bcd5e63a2756?cid=774b29d4f13844c495f206cafdad9c86,Arson
spotify:track:7GARzfC1mwhDuk4t9WOACq,j-hope,MORE,22,3,0.783,0.722,2,-4.864,1,0.0357,0.0054,0.0021,0.105,97.031,4,180022,TRUE,2022,73,7/15/2022,640,https://i.scdn.co/image/ab67616d0000b273ce5bba40b16f887e0461c6e2,640,https://p.scdn.co/mp3-preview/c618b8478113f7e3927b7f3b7fabfdad969609df?cid=774b29d4f13844c495f206cafdad9c86,MORE
spotify:track:3ujiq7yK4Uan5z4876fHLK,"DJ Robin, Schürze",Layla,61,3,0.442,0.922,5,-2.918,0,0.0695,0.0013,0,0.432,140.082,4,185437,TRUE,2022,71,3/25/2022,640,https://i.scdn.co/image/ab67616d0000b2738c7e5298244046dd4065d83c,640,https://p.scdn.co/mp3-preview/0a0286042961dd277bc52036c71acda7d5d52c91?cid=774b29d4f13844c495f206cafdad9c86,Layla
spotify:track:5lfWrciYtohtIMVDVZd0Rf,"Calvin Harris, Justin Timberlake, Halsey, Pharrell Williams","Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",86,1,0.81,0.733,9,-6.338,1,0.0444,0.276,0.00000673,0.288,125.975,4,229283,TRUE,2022,76,7/15/2022,640,https://i.scdn.co/image/ab67616d0000b2739b93a80dbfd3d789065d7b67,640,https://p.scdn.co/mp3-preview/a7b6c21873ddee1947b2877cff0733b57b0e700d?cid=774b29d4f13844c495f206cafdad9c86,"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)"
spotify:track:4rmVZajAF7PkrCagGPHbqa,Drake,Sticky,17,5,0.853,0.495,6,-14.63,1,0.14,0.0917,0.0002,0.0844,137.027,4,243228,TRUE,2022,80,6/17/2022,640,https://i.scdn.co/image/ab67616d0000b2738dc0d801766a5aa6a33cbe37,640,https://p.scdn.co/mp3-preview/7a4f1c25caef440775c7a9eeafd491db1f84e275?cid=774b29d4f13844c495f206cafdad9c86,Sticky
spotify:track:13Irp51zj01BZu2XtDrnAg,Lizzo,2 Be Loved (Am I Ready),167,1,0.721,0.769,7,-4.111,1,0.105,0.0922,0,0.0817,155.932,4,187108,TRUE,2022,77,7/14/2022,640,https://i.scdn.co/image/ab67616d0000b273caa75a1b27530c05d8b76675,640,https://p.scdn.co/mp3-preview/5de13186b9510b7bf5d43c6724888462ebb5d085?cid=774b29d4f13844c495f206cafdad9c86,2 Be Loved (Am I Ready)
spotify:track:0i4UV3HjjvsUuV3BajEXoD,"MC Tairon, Mc Vitin Da Igrejinha, Dj Win",Baile no Morro,154,3,0.714,0.404,3,-7.903,0,0.453,0.457,0,0.0701,130.088,4,140308,TRUE,2022,80,6/17/2022,640,https://i.scdn.co/image/ab67616d0000b27352cf91ed2a3ed757c6faaa8a,640,https://p.scdn.co/mp3-preview/df6f01d24fcee1aec1f006928ad1892896ad3258?cid=774b29d4f13844c495f206cafdad9c86,Baile no Morro
spotify:track:5PZAbR6JHYYV9xp5gv0XES,"Zé Felipe, MC Mari",Bandido,125,4,0.882,0.721,11,-2.851,0,0.0512,0.0958,0,0.0989,120.018,4,132045,TRUE,2022,77,6/17/2022,640,https://i.scdn.co/image/ab67616d0000b2732336876467e5d6cc941b7539,640,https://p.scdn.co/mp3-preview/1e7c70f259757628a57ad56c5a1f825904c8b4ae?cid=774b29d4f13844c495f206cafdad9c86,Bandido
spotify:track:737gzPI5VAmgUGWiJ9yXuu,"Sofía Reyes, Jason Derulo, De La Ghetto","1, 2, 3 (feat. Jason Derulo & De La Ghetto)",31,36,0.792,0.895,1,-3.112,0,0.0587,0.165,0,0.0501,94.968,4,201526,TRUE,2022,71,2/10/2022,640,https://i.scdn.co/image/ab67616d0000b273ef8ed069d19e60c2ee7249af,640,https://p.scdn.co/mp3-preview/3b34168bd483a84571607cf0d9cba8278a447300?cid=774b29d4f13844c495f206cafdad9c86,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)"
spotify:track:3gUzi41YOt3VExeyHSLsMj,"thasup, Lazza, Sfera Ebbasta",s!r! (feat. Lazza & Sfera Ebbasta),185,1,0.675,0.739,6,-4.603,0,0.0524,0.387,0,0.177,149.959,4,237701,TRUE,2022,75,7/15/2022,640,https://i.scdn.co/image/ab67616d0000b2735402672abf7a1b69e5d214a3,640,https://p.scdn.co/mp3-preview/1c9c3dc3aa4122e41056bd039d5f266a2f5f3905?cid=774b29d4f13844c495f206cafdad9c86,s!r! (feat. Lazza & Sfera Ebbasta)
spotify:track:3AbNNvo2OmyeDMvRBgf9vk,"TINI, Becky G, Anitta",La Loto,157,2,0.855,0.83,1,-2.815,1,0.106,0.0783,0.00000131,0.08,90.009,4,190667,TRUE,2022,79,7/6/2022,640,https://i.scdn.co/image/ab67616d0000b2732c4c95e7117b617b3c3c7de1,640,https://p.scdn.co/mp3-preview/f68791908c9ebdcd4feec24f1824297b5d7070cb?cid=774b29d4f13844c495f206cafdad9c86,La Loto
spotify:track:21szgNA72iLwvBxHQLgwBh,Nessa Barrett,die first,194,1,0.444,0.669,8,-6.727,0,0.125,0.0669,0,0.124,183.441,4,177109,TRUE,2022,77,6/24/2022,640,https://i.scdn.co/image/ab67616d0000b2737903b0d03d17b7140b94f739,640,https://p.scdn.co/mp3-preview/913041c3fecdb6c7886873ff3f619f3dc09869f3?cid=774b29d4f13844c495f206cafdad9c86,die first
spotify:track:7CAdT0HdiQNlt1C7xk2hep,Jung Kook,Stay Alive (Prod. SUGA of BTS),10,1,0.512,0.76,2,-5.889,0,0.0682,0.299,0,0.103,130.096,4,210928,TRUE,2022,78,2/11/2022,640,https://i.scdn.co/image/ab67616d0000b2738916a2bb404bed6755f2bbbd,640,https://p.scdn.co/mp3-preview/876a22b9339616e34cc89cbd14556f3f46131f07?cid=774b29d4f13844c495f206cafdad9c86,Stay Alive (Prod. SUGA of BTS)
spotify:track:6N1K5OVVCopBjGViHs2IvP,"Ed Sheeran, Taylor Swift",The Joker And The Queen (feat. Taylor Swift),20,1,0.528,0.309,0,-7.398,1,0.0329,0.924,0.0000021,0.282,133.83,4,185422,TRUE,2022,72,2/11/2022,640,https://i.scdn.co/image/ab67616d0000b27389aff4625958eac8d16535c7,640,https://p.scdn.co/mp3-preview/a0d12ef3cfe7b4b1a3339cf6f4d66f2ab6ce40da?cid=774b29d4f13844c495f206cafdad9c86,The Joker And The Queen (feat. Taylor Swift)
spotify:track:4huBDGP4I3S0pYI0EaRN1c,"Fivio Foreign, Kanye West, Alicia Keys",City of Gods,57,1,0.474,0.801,8,-5.978,0,0.375,0.102,0,0.322,147.356,4,256000,TRUE,2022,68,2/11/2022,640,https://i.scdn.co/image/ab67616d0000b2739cd828e243b08cb70b15d047,640,https://p.scdn.co/mp3-preview/b32c731075ca1e32b0dfc9b302ad75acdcba277d?cid=774b29d4f13844c495f206cafdad9c86,City of Gods
spotify:track:4LwU4Vp6od3Sb08CsP99GC,"Dr. Dre, Snoop Dogg",The Next Episode,86,1,0.922,0.909,10,-2.429,0,0.27,0.0281,0,0.0856,95.295,4,161507,TRUE,2022,80,11/16/1999,640,https://i.scdn.co/image/ab67616d0000b2739b19c107109de740bad72df5,640,https://p.scdn.co/mp3-preview/0a51a10b22c93ee8b214fe4a87a0b37fe98687f6?cid=774b29d4f13844c495f206cafdad9c86,The Next Episode
spotify:track:7lcI4X8RZxK4zIknJcwpBq,"Nicki Minaj, Lil Baby",Bussin,122,1,0.893,0.699,11,-8.059,1,0.0517,0.0576,0.00000302,0.128,139.972,4,136761,TRUE,2022,65,2/11/2022,640,https://i.scdn.co/image/ab67616d0000b2738c10ac7c3a733632833c3d88,640,https://p.scdn.co/mp3-preview/fe8c686c869d362c4c05643867c13c3f7c43c5f6?cid=774b29d4f13844c495f206cafdad9c86,Bussin
spotify:track:7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,HUMBLE.,1,96,0.908,0.621,1,-6.638,0,0.102,0.0003,0.0001,0.0958,150.011,4,177000,TRUE,2022,83,4/14/2017,640,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,640,https://p.scdn.co/mp3-preview/b588b9b29a08513e2dfe238b94ab3fca95b22a81?cid=774b29d4f13844c495f206cafdad9c86,HUMBLE.
spotify:track:6potEImiklXkwD9qFzpu15,Labrinth,Forever,185,1,0.563,0.459,4,-7.781,0,0.0292,0.92,0.724,0.11,79.983,4,202536,TRUE,2022,74,10/4/2019,640,https://i.scdn.co/image/ab67616d0000b27389c39ba1acdf33ed7acd3867,640,https://p.scdn.co/mp3-preview/2692b80a59356ae0601f8f7991a7973523d0c2ed?cid=774b29d4f13844c495f206cafdad9c86,Forever
spotify:track:70pwY1UfPmSVE3ybPjFy0p,Future,Worst Day,192,1,0.646,0.597,1,-6.045,1,0.401,0.11,0,0.0958,88.506,4,184893,TRUE,2022,60,2/11/2022,640,https://i.scdn.co/image/ab67616d0000b2736e3aecefe5941e228481e6de,640,https://p.scdn.co/mp3-preview/72b78119d51f572eab38575c0b23f042b9d6883c?cid=774b29d4f13844c495f206cafdad9c86,Worst Day
spotify:track:0fv2KH6hac06J86hBUTcSf,"Tyler, The Creator",NEW MAGIC WAND,54,3,0.621,0.73,5,-5.414,0,0.107,0.0967,0.0001,0.673,139.566,4,195320,TRUE,2022,81,5/17/2019,640,https://i.scdn.co/image/ab67616d0000b2737005885df706891a3c182a57,640,https://p.scdn.co/mp3-preview/ffe2a8087b844352de557c4856249fcea85f3d35?cid=774b29d4f13844c495f206cafdad9c86,NEW MAGIC WAND
spotify:track:35wvL50xvKpCHEJPxLOLPI,Bad Bunny,Si Estuviésemos Juntos,197,1,0.672,0.594,1,-6.813,0,0.0789,0.0626,0.0001,0.152,171.854,4,169248,TRUE,2022,82,12/23/2018,640,https://i.scdn.co/image/ab67616d0000b2732fbd77033247e889cb7d2ac4,640,https://p.scdn.co/mp3-preview/fd4b1363c44ad03c9931015511446e6d17a77812?cid=774b29d4f13844c495f206cafdad9c86,Si Estuviésemos Juntos
spotify:track:35COLcFjvONwVv6jkG23gI,Anitta,Boys Don't Cry,107,1,0.589,0.842,5,-4.86,1,0.0372,0.0018,0,0.113,164.163,4,136012,TRUE,2022,64,1/27/2022,640,https://i.scdn.co/image/ab67616d0000b27371fe31f1c28cabcde929f401,640,https://p.scdn.co/mp3-preview/227b5704588dd6fcee066761bed78b493eb85a08?cid=774b29d4f13844c495f206cafdad9c86,Boys Don't Cry
spotify:track:6MOst484piqXpzPPRRe8i5,XXXTENTACION,vice city,181,1,0.853,0.467,9,-6.843,0,0.195,0.006,0.0017,0.203,87.023,4,220709,TRUE,2022,71,1/28/2022,640,https://i.scdn.co/image/ab67616d0000b27376d75805b961da10f02a97c3,640,https://p.scdn.co/mp3-preview/c965eac532ddbbb07e2a4c162ff60032282e10ed?cid=774b29d4f13844c495f206cafdad9c86,vice city
spotify:track:0KCSJzsQVxkloxoT7dyrqV,SiM,The Rumbling (TV Size),192,1,0.408,0.875,8,-1.536,1,0.0546,0,0.0001,0.264,144.975,4,90266,TRUE,2022,64,1/10/2022,640,https://i.scdn.co/image/ab67616d0000b2735d2f378be5d973ad504456d7,640,https://p.scdn.co/mp3-preview/a15ed244b653a07dace6f8bbe9773cb1c11e5b12?cid=774b29d4f13844c495f206cafdad9c86,The Rumbling (TV Size)
spotify:track:1Ov37jtRQ2YNAe8HzfczkL,Taylor Swift,Wildest Dreams (Taylor's Version),29,11,0.583,0.67,8,-7.289,1,0.0646,0.0374,0.0001,0.126,140.061,4,220433,TRUE,2022,81,9/17/2021,640,https://i.scdn.co/image/ab67616d0000b273eb10050f6fe8e2783a91a4b1,640,https://p.scdn.co/mp3-preview/6f173bf0631240d2329f542ed023aaf79db379c8?cid=774b29d4f13844c495f206cafdad9c86,Wildest Dreams (Taylor's Version)
spotify:track:6NHpyYvJyQsg2nXXzGYc2R,Morgan Wallen,Thought You Should Know,123,1,0.529,0.695,6,-6.174,1,0.0278,0.488,0,0.142,139.993,4,215572,TRUE,2022,78,5/6/2022,640,https://i.scdn.co/image/ab67616d0000b273cfadf73b73ba2fbcbbf549de,640,https://p.scdn.co/mp3-preview/bb09f02896f898bdf18ef98fb5c722aa90a7cc15?cid=774b29d4f13844c495f206cafdad9c86,Thought You Should Know
spotify:track:6wyhUr4Xw8z5uSy0AhoZfU,"Future, Drake",I'M ON ONE (feat. Drake),48,2,0.773,0.707,11,-5.71,1,0.0568,0.0103,0,0.296,76.977,4,236187,TRUE,2022,73,4/29/2022,640,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,640,https://p.scdn.co/mp3-preview/fc260f49fb5af6794061a1433650e865a7e4ebbc?cid=774b29d4f13844c495f206cafdad9c86,I'M ON ONE (feat. Drake)
spotify:track:7IBLt4Qarf4JDLxIQDv2O5,A$AP Rocky,D.M.B.,159,1,0.727,0.616,8,-8.487,1,0.338,0.542,0.00000447,0.482,140.014,4,291612,TRUE,2022,65,5/5/2022,640,https://i.scdn.co/image/ab67616d0000b27334a1040c25a7ff7fca5135f3,640,https://p.scdn.co/mp3-preview/af500c32fcb0db4ce209865cf07e3e94dee3f6c8?cid=774b29d4f13844c495f206cafdad9c86,D.M.B.
spotify:track:7Bot6AB2dsvZEyqzUL8AUH,Jack Harlow,I'd Do Anything To Make You Smile,187,1,0.832,0.522,2,-7.244,1,0.05,0.012,0.079,0.377,150.044,4,193765,TRUE,2022,63,5/6/2022,640,https://i.scdn.co/image/ab67616d0000b2738e55edb69ca44a25b52b17bb,640,https://p.scdn.co/mp3-preview/959c3260528764d5254722f62f6075ecd2b7990f?cid=774b29d4f13844c495f206cafdad9c86,I'd Do Anything To Make You Smile
spotify:track:3FSwpQ9dBZBeBV6UdYHI2R,Future,712PM,61,1,0.711,0.686,5,-6.409,0,0.271,0.0355,0,0.124,146.971,4,173187,TRUE,2022,66,4/29/2022,640,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,640,https://p.scdn.co/mp3-preview/ef40cec1a2230cbbfd6ffb90b83a235871f48c5e?cid=774b29d4f13844c495f206cafdad9c86,712PM
spotify:track:7rWCWzPRftzZTZtIyQtaDU,"Future, Kanye West",KEEP IT BURNIN (feat. Kanye West),85,1,0.652,0.578,0,-6.187,1,0.161,0.0086,0,0.285,87.395,4,207213,TRUE,2022,61,4/29/2022,640,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,640,https://p.scdn.co/mp3-preview/0372a68f5fc23e6bc4e7498cc16234cbf2c4ba91?cid=774b29d4f13844c495f206cafdad9c86,KEEP IT BURNIN (feat. Kanye West)
spotify:track:0AAVJIN4plafvmNKqRCltG,Future,I'M DAT N****,86,1,0.911,0.573,2,-5.573,1,0.163,0.0112,0.0001,0.131,144.026,4,271840,TRUE,2022,63,4/29/2022,640,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,640,https://p.scdn.co/mp3-preview/c692e6894ab189f86bf2d4f37802a5d0d54f8ae4?cid=774b29d4f13844c495f206cafdad9c86,I'M DAT N****
spotify:track:4XJRpBOG0bU3Nxnvam3FnC,Future,LOVE YOU BETTER,131,1,0.709,0.357,5,-9.289,1,0.214,0.478,0.0003,0.112,75.494,4,129480,TRUE,2022,70,4/29/2022,640,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,640,https://p.scdn.co/mp3-preview/cddf09a09e4748f4836d984877d15b45502e3887?cid=774b29d4f13844c495f206cafdad9c86,LOVE YOU BETTER
spotify:track:7HCX1Ch3mklJyEdpwPZBFW,"Future, Gunna, Young Thug",FOR A NUT (feat. Gunna & Young Thug),139,1,0.824,0.667,10,-6.603,0,0.0814,0.0032,0.00000265,0.0956,82.037,4,207933,TRUE,2022,57,4/29/2022,640,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,640,https://p.scdn.co/mp3-preview/e028df363d5eedc1b5c4aca555240f9d3fbf8fb9?cid=774b29d4f13844c495f206cafdad9c86,FOR A NUT (feat. Gunna & Young Thug)
spotify:track:2tzgSUZOUKopYbRqQOVT8X,Future,MASSAGING ME,180,1,0.916,0.453,1,-4.148,1,0.158,0.0002,0,0.137,145.007,4,106133,TRUE,2022,61,4/29/2022,640,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,640,https://p.scdn.co/mp3-preview/0b6845fe966b18ce474c610696a48415a0c15aba?cid=774b29d4f13844c495f206cafdad9c86,MASSAGING ME
spotify:track:1Ijpng3ZLhTRcEd8iqh4p4,Future,GOLD STACKS,190,1,0.763,0.526,5,-6.753,0,0.355,0.0094,0.00000225,0.111,181.856,4,162333,TRUE,2022,55,4/29/2022,640,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,640,https://p.scdn.co/mp3-preview/0a5fddc85a91a1b42c66d00d68f9895bcab23c36?cid=774b29d4f13844c495f206cafdad9c86,GOLD STACKS
spotify:track:5bLGQqcpsz5ISWeihZfJnR,"Russ, Ed Sheeran",Are You Entertained (feat. Ed Sheeran),60,1,0.587,0.61,10,-6.881,0,0.234,0.0402,0,0.167,130.063,4,156083,TRUE,2022,72,7/22/2022,640,https://i.scdn.co/image/ab67616d0000b27301d1117cb19a324aa5b1dd1e,640,https://p.scdn.co/mp3-preview/9e36957f8b5459d16bcc16611ae0bcd2fc016335?cid=774b29d4f13844c495f206cafdad9c86,Are You Entertained (feat. Ed Sheeran)
